dateTime,open,high,low,close,volume
2021-02-09 00-00-00,0.07873840,0.08180000,0.07771080,0.08005000,657916099.00000000
2021-02-09 01-00-00,0.08005260,0.08044440,0.07840900,0.08013140,393105774.00000000
2021-02-09 02-00-00,0.08013100,0.08115450,0.07863670,0.08099700,290283985.00000000
2021-02-09 03-00-00,0.08097410,0.08380010,0.08050500,0.08205140,666074883.00000000
2021-02-09 04-00-00,0.08196970,0.08205560,0.07965660,0.08091680,413962987.00000000
2021-02-09 05-00-00,0.08091820,0.08198130,0.08000000,0.08137920,285924100.00000000
2021-02-09 06-00-00,0.08134790,0.08139000,0.07906110,0.07993450,408087715.00000000
2021-02-09 07-00-00,0.07993480,0.08050000,0.07834120,0.07872030,458731419.00000000
2021-02-09 08-00-00,0.07873070,0.07958590,0.07700000,0.07914380,519606825.00000000
2021-02-09 09-00-00,0.07914380,0.07939300,0.07670000,0.07794200,380655675.00000000
2021-02-09 10-00-00,0.07794200,0.07976920,0.07751270,0.07889950,419759237.00000000
2021-02-09 11-00-00,0.07889820,0.08092140,0.07851500,0.07955000,406900126.00000000
2021-02-09 12-00-00,0.07955630,0.08090000,0.07890000,0.07930490,361497198.00000000
2021-02-09 13-00-00,0.07935380,0.08045010,0.07881030,0.07968440,289448688.00000000
2021-02-09 14-00-00,0.07968160,0.08009990,0.07720000,0.07813400,434178933.00000000
2021-02-09 15-00-00,0.07813580,0.07815000,0.07000000,0.07270270,1829024489.00000000
2021-02-09 16-00-00,0.07274270,0.07278630,0.06300000,0.07066490,2472673462.00000000
2021-02-09 17-00-00,0.07066520,0.07300000,0.06835010,0.07037880,823614690.00000000
2021-02-09 18-00-00,0.07037600,0.07120000,0.06739990,0.06889440,669129175.00000000
2021-02-09 19-00-00,0.06889270,0.07480000,0.06880000,0.07233380,748569318.00000000
2021-02-09 20-00-00,0.07234200,0.07250000,0.06980000,0.07144500,553745677.00000000
2021-02-09 21-00-00,0.07146340,0.07317700,0.07080000,0.07191900,338410075.00000000
2021-02-09 22-00-00,0.07194970,0.07251180,0.06890000,0.06890000,340653733.00000000
2021-02-09 23-00-00,0.06890000,0.07053080,0.06805690,0.07001210,440744718.00000000
2021-02-10 00-00-00,0.07001220,0.07224160,0.07000010,0.07169960,342231977.00000000
2021-02-10 01-00-00,0.07169960,0.07178690,0.07000110,0.07062140,256478721.00000000
2021-02-10 02-00-00,0.07062140,0.07080000,0.06919480,0.06947400,242416278.00000000
2021-02-10 03-00-00,0.06949480,0.07099000,0.06900000,0.07018050,273523112.00000000
2021-02-10 04-00-00,0.07016250,0.07050000,0.06900000,0.07048810,256498846.00000000
2021-02-10 05-00-00,0.07047550,0.07460000,0.07024300,0.07397740,855394059.00000000
2021-02-10 06-00-00,0.07397620,0.07656150,0.07355640,0.07457400,689310414.00000000
2021-02-10 07-00-00,0.07460500,0.07649000,0.07330000,0.07486420,611747038.00000000
