dateTime,open,high,low,close,volume
2021-02-02 06-00-00,0.03350680,0.03428300,0.03350000,0.03381210,118745220.00000000
2021-02-02 06-15-00,0.03384360,0.03409810,0.03363290,0.03388600,73507687.00000000
2021-02-02 06-30-00,0.03388600,0.03437470,0.03387490,0.03426620,87294385.00000000
2021-02-02 06-45-00,0.03426590,0.03469980,0.03424770,0.03467370,94325596.00000000
2021-02-02 07-00-00,0.03467170,0.03529400,0.03433320,0.03483330,159683257.00000000
2021-02-02 07-15-00,0.03483330,0.03485000,0.03380030,0.03380780,127128246.00000000
2021-02-02 07-30-00,0.03382980,0.03428560,0.03377650,0.03380170,71494294.00000000
2021-02-02 07-45-00,0.03380170,0.03392840,0.03327430,0.03367500,99633267.00000000
2021-02-02 08-00-00,0.03368300,0.03441630,0.03357500,0.03421660,86197334.00000000
2021-02-02 08-15-00,0.03422770,0.03426200,0.03351010,0.03366780,87031968.00000000
2021-02-02 08-30-00,0.03365770,0.03370000,0.03290020,0.03301000,69535573.00000000
2021-02-02 08-45-00,0.03296550,0.03339190,0.03257500,0.03264330,117134307.00000000
2021-02-02 09-00-00,0.03264330,0.03308880,0.03252010,0.03285350,94743973.00000000
2021-02-02 09-15-00,0.03286640,0.03323200,0.03275010,0.03278550,98344608.00000000
2021-02-02 09-30-00,0.03281870,0.03320000,0.03263200,0.03307130,76127824.00000000
2021-02-02 09-45-00,0.03308360,0.03321770,0.03283390,0.03291100,56065454.00000000
2021-02-02 10-00-00,0.03292630,0.03384490,0.03292630,0.03335260,115790883.00000000
2021-02-02 10-15-00,0.03335000,0.03400000,0.03330700,0.03388840,92933747.00000000
2021-02-02 10-30-00,0.03386390,0.03404790,0.03344070,0.03355880,83391907.00000000
2021-02-02 10-45-00,0.03357070,0.03382660,0.03328490,0.03329460,49193125.00000000
2021-02-02 11-00-00,0.03328270,0.03337590,0.03277860,0.03310840,90713414.00000000
2021-02-02 11-15-00,0.03310610,0.03328900,0.03281050,0.03287000,74098046.00000000
2021-02-02 11-30-00,0.03287010,0.03374510,0.03285000,0.03356720,115466165.00000000
2021-02-02 11-45-00,0.03355590,0.03370200,0.03300000,0.03326530,71465736.00000000
2021-02-02 12-00-00,0.03324550,0.03360000,0.03298000,0.03356800,65547156.00000000
2021-02-02 12-15-00,0.03355200,0.03374260,0.03332400,0.03338700,51444174.00000000
2021-02-02 12-30-00,0.03336200,0.03347930,0.03313130,0.03342710,45347506.00000000
2021-02-02 12-45-00,0.03341770,0.03346790,0.03322000,0.03341730,37682572.00000000
2021-02-02 13-00-00,0.03341730,0.03389580,0.03337050,0.03377660,110362630.00000000
2021-02-02 13-15-00,0.03377660,0.03380000,0.03345160,0.03356090,50580211.00000000
2021-02-02 13-30-00,0.03356000,0.03357020,0.03283500,0.03317130,82213795.00000000
2021-02-02 13-45-00,0.03313550,0.03324940,0.03275300,0.03279980,68707394.00000000
2021-02-02 14-00-00,0.03281450,0.03314250,0.03220010,0.03252330,103313108.00000000
2021-02-02 14-15-00,0.03252300,0.03279870,0.03162400,0.03221590,178248428.00000000
2021-02-02 14-30-00,0.03217810,0.03223100,0.03050240,0.03069900,326278683.00000000
2021-02-02 14-45-00,0.03068420,0.03189500,0.03068420,0.03138930,212352769.00000000
2021-02-02 15-00-00,0.03138930,0.03170000,0.03131430,0.03158430,97590849.00000000
2021-02-02 15-15-00,0.03159690,0.03166060,0.03096570,0.03114150,143919758.00000000
2021-02-02 15-30-00,0.03114240,0.03116290,0.03028440,0.03034120,246071612.00000000
2021-02-02 15-45-00,0.03033910,0.03101640,0.03015610,0.03073020,180672437.00000000
2021-02-02 16-00-00,0.03071450,0.03200000,0.03041680,0.03182160,223980300.00000000
2021-02-02 16-15-00,0.03181640,0.03182970,0.03095000,0.03114310,189327880.00000000
2021-02-02 16-30-00,0.03114290,0.03149990,0.03102040,0.03128830,115117146.00000000
2021-02-02 16-45-00,0.03130890,0.03164740,0.03102600,0.03111320,130022592.00000000
2021-02-02 17-00-00,0.03111570,0.03114890,0.03063530,0.03084500,110642650.00000000
2021-02-02 17-15-00,0.03084940,0.03132030,0.03080460,0.03121980,75417761.00000000
2021-02-02 17-30-00,0.03121980,0.03150280,0.03110000,0.03145020,55256195.00000000
2021-02-02 17-45-00,0.03145070,0.03164990,0.03122470,0.03150280,85872412.00000000
2021-02-02 18-00-00,0.03152120,0.03155800,0.03100000,0.03109600,71006767.00000000
2021-02-02 18-15-00,0.03110080,0.03111790,0.03085720,0.03090990,68434257.00000000
2021-02-02 18-30-00,0.03090730,0.03099990,0.03050100,0.03056690,78297391.00000000
2021-02-02 18-45-00,0.03055880,0.03099440,0.03050800,0.03062820,82658956.00000000
2021-02-02 19-00-00,0.03062170,0.03063960,0.03020520,0.03040130,99188017.00000000
2021-02-02 19-15-00,0.03040130,0.03119970,0.03021590,0.03099170,121225465.00000000
2021-02-02 19-30-00,0.03099170,0.03156340,0.03072040,0.03089850,115148248.00000000
2021-02-02 19-45-00,0.03088700,0.03145520,0.03074220,0.03122230,130048568.00000000
2021-02-02 20-00-00,0.03122230,0.03134060,0.03062200,0.03082430,103424327.00000000
2021-02-02 20-15-00,0.03082430,0.03129750,0.03071220,0.03117960,102429739.00000000
2021-02-02 20-30-00,0.03115100,0.03123600,0.03090250,0.03102120,57938709.00000000
2021-02-02 20-45-00,0.03102200,0.03102200,0.03043000,0.03083720,93694320.00000000
2021-02-02 21-00-00,0.03083760,0.03091760,0.03016000,0.03043670,113076398.00000000
2021-02-02 21-15-00,0.03044710,0.03065480,0.03035000,0.03043030,47503539.00000000
2021-02-02 21-30-00,0.03043190,0.03090310,0.03041790,0.03060390,67445616.00000000
2021-02-02 21-45-00,0.03061020,0.03085000,0.03036300,0.03063170,67288983.00000000
2021-02-02 22-00-00,0.03063010,0.03084940,0.03051070,0.03065820,44801431.00000000
2021-02-02 22-15-00,0.03065900,0.03194800,0.03061770,0.03140420,152870808.00000000
2021-02-02 22-30-00,0.03139780,0.03194840,0.03127710,0.03159680,118812082.00000000
2021-02-02 22-45-00,0.03159680,0.03242410,0.03155000,0.03242380,166392545.00000000
2021-02-02 23-00-00,0.03235670,0.03245960,0.03171600,0.03187860,137909172.00000000
2021-02-02 23-15-00,0.03185790,0.03190490,0.03135100,0.03180930,104488978.00000000
2021-02-02 23-30-00,0.03180990,0.03185720,0.03137680,0.03146270,44005479.00000000
2021-02-02 23-45-00,0.03143090,0.03170000,0.03120010,0.03134890,47152016.00000000
2021-02-03 00-00-00,0.03134890,0.03183200,0.03123800,0.03160620,46385828.00000000
2021-02-03 00-15-00,0.03157150,0.03218360,0.03157150,0.03211730,53216005.00000000
2021-02-03 00-30-00,0.03211730,0.03250000,0.03183460,0.03230230,96356777.00000000
2021-02-03 00-45-00,0.03232670,0.03400000,0.03229610,0.03325990,255438161.00000000
2021-02-03 01-00-00,0.03327690,0.03392360,0.03287400,0.03355030,192537627.00000000
2021-02-03 01-15-00,0.03358020,0.03384990,0.03260220,0.03266600,152619615.00000000
2021-02-03 01-30-00,0.03266190,0.03329960,0.03265520,0.03283600,90452281.00000000
2021-02-03 01-45-00,0.03282540,0.03390000,0.03240410,0.03301590,118354349.00000000
2021-02-03 02-00-00,0.03301710,0.03305100,0.03256350,0.03261800,51080240.00000000
2021-02-03 02-15-00,0.03262400,0.03299200,0.03244440,0.03255000,108739925.00000000
2021-02-03 02-30-00,0.03254940,0.03282000,0.03227680,0.03273200,55278071.00000000
2021-02-03 02-45-00,0.03273600,0.03333330,0.03244680,0.03317820,97283063.00000000
2021-02-03 03-00-00,0.03317840,0.03349720,0.03277790,0.03346360,104903270.00000000
2021-02-03 03-15-00,0.03344430,0.03350000,0.03301800,0.03314280,58588839.00000000
2021-02-03 03-30-00,0.03315000,0.03334490,0.03298700,0.03302300,43484401.00000000
2021-02-03 03-45-00,0.03303700,0.03334490,0.03295620,0.03320820,63061195.00000000
2021-02-03 04-00-00,0.03321010,0.03341070,0.03250000,0.03316690,130263146.00000000
2021-02-03 04-15-00,0.03319140,0.03369990,0.03277910,0.03286210,91574540.00000000
2021-02-03 04-30-00,0.03285340,0.03308880,0.03270000,0.03285550,49012979.00000000
2021-02-03 04-45-00,0.03285750,0.03293100,0.03263690,0.03289060,37573717.00000000
2021-02-03 05-00-00,0.03286440,0.03304970,0.03280020,0.03295690,39941660.00000000
2021-02-03 05-15-00,0.03295670,0.03298000,0.03276800,0.03287700,23550662.00000000
2021-02-03 05-30-00,0.03287150,0.03289990,0.03243190,0.03256430,52712973.00000000
2021-02-03 05-45-00,0.03256000,0.03275800,0.03242150,0.03243630,50008311.00000000
2021-02-03 06-00-00,0.03245190,0.03245570,0.03180220,0.03229900,98594701.00000000
2021-02-03 06-15-00,0.03229150,0.03231640,0.03180080,0.03208000,62964060.00000000
2021-02-03 06-30-00,0.03206650,0.03219950,0.03182370,0.03219090,37066816.00000000
2021-02-03 06-45-00,0.03219220,0.03270000,0.03217840,0.03263070,54860578.00000000
2021-02-03 07-00-00,0.03263020,0.03264010,0.03223540,0.03225420,41913237.00000000
